,회사명,거래소코드,회계년도,통계청 한국표준산업분류 10차(대분류),설립연도,상장연도,경영기간,상장기간
0,(주)DB하이텍,000990,2011,제조업,1953,1975,58,36
1,(주)DB하이텍,000990,2012,제조업,1953,1975,59,37
2,(주)DB하이텍,000990,2013,제조업,1953,1975,60,38
3,(주)DB하이텍,000990,2014,제조업,1953,1975,61,39
4,(주)DB하이텍,000990,2015,제조업,1953,1975,62,40
5,(주)DB하이텍,000990,2016,제조업,1953,1975,63,41
6,(주)DB하이텍,000990,2017,제조업,1953,1975,64,42
7,(주)DB하이텍,000990,2018,제조업,1953,1975,65,43
8,(주)DB하이텍,000990,2019,제조업,1953,1975,66,44
9,(주)DB하이텍,000990,2020,제조업,1953,1975,67,45
10,(주)DB하이텍,000990,2021,제조업,1953,1975,68,46
11,(주)DB하이텍,000990,2022,제조업,1953,1975,69,47
12,(주)HJ중공업,097230,2011,건설업,2007,2007,4,4
13,(주)HJ중공업,097230,2012,건설업,2007,2007,5,5
14,(주)HJ중공업,097230,2013,건설업,2007,2007,6,6
15,(주)HJ중공업,097230,2014,건설업,2007,2007,7,7
16,(주)HJ중공업,097230,2015,건설업,2007,2007,8,8
17,(주)HJ중공업,097230,2016,건설업,2007,2007,9,9
18,(주)HJ중공업,097230,2017,건설업,2007,2007,10,10
19,(주)HJ중공업,097230,2018,건설업,2007,2007,11,11
20,(주)HJ중공업,097230,2019,건설업,2007,2007,12,12
21,(주)HJ중공업,097230,2020,건설업,2007,2007,13,13
22,(주)HJ중공업,097230,2021,건설업,2007,2007,14,14
23,(주)HJ중공업,097230,2022,건설업,2007,2007,15,15
24,(주)MH에탄올,023150,2011,제조업,1978,1996,33,15
25,(주)MH에탄올,023150,2012,제조업,1978,1996,34,16
26,(주)MH에탄올,023150,2013,제조업,1978,1996,35,17
27,(주)MH에탄올,023150,2014,제조업,1978,1996,36,18
28,(주)MH에탄올,023150,2015,제조업,1978,1996,37,19
29,(주)MH에탄올,023150,2016,제조업,1978,1996,38,20
30,(주)MH에탄올,023150,2017,제조업,1978,1996,39,21
31,(주)MH에탄올,023150,2018,제조업,1978,1996,40,22
32,(주)MH에탄올,023150,2019,제조업,1978,1996,41,23
33,(주)MH에탄올,023150,2020,제조업,1978,1996,42,24
34,(주)MH에탄올,023150,2021,제조업,1978,1996,43,25
35,(주)MH에탄올,023150,2022,제조업,1978,1996,44,26
36,(주)SH에너지화학,002360,2011,제조업,1958,1985,53,26
37,(주)SH에너지화학,002360,2012,제조업,1958,1985,54,27
38,(주)SH에너지화학,002360,2013,제조업,1958,1985,55,28
39,(주)SH에너지화학,002360,2014,제조업,1958,1985,56,29
40,(주)SH에너지화학,002360,2015,제조업,1958,1985,57,30
41,(주)SH에너지화학,002360,2016,제조업,1958,1985,58,31
42,(주)SH에너지화학,002360,2017,제조업,1958,1985,59,32
43,(주)SH에너지화학,002360,2018,제조업,1958,1985,60,33
44,(주)SH에너지화학,002360,2019,제조업,1958,1985,61,34
45,(주)SH에너지화학,002360,2020,제조업,1958,1985,62,35
46,(주)SH에너지화학,002360,2021,제조업,1958,1985,63,36
47,(주)SH에너지화학,002360,2022,제조업,1958,1985,64,37
48,(주)SIMPAC,009160,2011,제조업,1973,1989,38,22
49,(주)SIMPAC,009160,2012,제조업,1973,1989,39,23
50,(주)SIMPAC,009160,2013,제조업,1973,1989,40,24
51,(주)SIMPAC,009160,2014,제조업,1973,1989,41,25
52,(주)SIMPAC,009160,2015,제조업,1973,1989,42,26
53,(주)SIMPAC,009160,2016,제조업,1973,1989,43,27
54,(주)SIMPAC,009160,2017,제조업,1973,1989,44,28
55,(주)SIMPAC,009160,2018,제조업,1973,1989,45,29
56,(주)SIMPAC,009160,2019,제조업,1973,1989,46,30
57,(주)SIMPAC,009160,2020,제조업,1973,1989,47,31
58,(주)SIMPAC,009160,2021,제조업,1973,1989,48,32
59,(주)SIMPAC,009160,2022,제조업,1973,1989,49,33
60,(주)SNT에너지,100840,2011,제조업,2008,2008,3,3
61,(주)SNT에너지,100840,2012,제조업,2008,2008,4,4
62,(주)SNT에너지,100840,2013,제조업,2008,2008,5,5
63,(주)SNT에너지,100840,2014,제조업,2008,2008,6,6
64,(주)SNT에너지,100840,2015,제조업,2008,2008,7,7
65,(주)SNT에너지,100840,2016,제조업,2008,2008,8,8
66,(주)SNT에너지,100840,2017,제조업,2008,2008,9,9
67,(주)SNT에너지,100840,2018,제조업,2008,2008,10,10
68,(주)SNT에너지,100840,2019,제조업,2008,2008,11,11
69,(주)SNT에너지,100840,2020,제조업,2008,2008,12,12
70,(주)SNT에너지,100840,2021,제조업,2008,2008,13,13
71,(주)SNT에너지,100840,2022,제조업,2008,2008,14,14
72,(주)SNT홀딩스,036530,2011,"전문, 과학 및 기술 서비스업",1982,2002,29,9
73,(주)SNT홀딩스,036530,2012,"전문, 과학 및 기술 서비스업",1982,2002,30,10
74,(주)SNT홀딩스,036530,2013,"전문, 과학 및 기술 서비스업",1982,2002,31,11
75,(주)SNT홀딩스,036530,2014,"전문, 과학 및 기술 서비스업",1982,2002,32,12
76,(주)SNT홀딩스,036530,2015,"전문, 과학 및 기술 서비스업",1982,2002,33,13
77,(주)SNT홀딩스,036530,2016,"전문, 과학 및 기술 서비스업",1982,2002,34,14
78,(주)SNT홀딩스,036530,2017,"전문, 과학 및 기술 서비스업",1982,2002,35,15
79,(주)SNT홀딩스,036530,2018,"전문, 과학 및 기술 서비스업",1982,2002,36,16
80,(주)SNT홀딩스,036530,2019,"전문, 과학 및 기술 서비스업",1982,2002,37,17
81,(주)SNT홀딩스,036530,2020,"전문, 과학 및 기술 서비스업",1982,2002,38,18
82,(주)SNT홀딩스,036530,2021,"전문, 과학 및 기술 서비스업",1982,2002,39,19
83,(주)SNT홀딩스,036530,2022,"전문, 과학 및 기술 서비스업",1982,2002,40,20
84,(주)STX,011810,2011,도매 및 소매업,1976,1990,35,21
85,(주)STX,011810,2012,도매 및 소매업,1976,1990,36,22
86,(주)STX,011810,2013,도매 및 소매업,1976,1990,37,23
87,(주)STX,011810,2014,도매 및 소매업,1976,1990,38,24
88,(주)STX,011810,2015,도매 및 소매업,1976,1990,39,25
89,(주)STX,011810,2016,도매 및 소매업,1976,1990,40,26
90,(주)STX,011810,2017,도매 및 소매업,1976,1990,41,27
91,(주)STX,011810,2018,도매 및 소매업,1976,1990,42,28
92,(주)STX,011810,2019,도매 및 소매업,1976,1990,43,29
93,(주)STX,011810,2020,도매 및 소매업,1976,1990,44,30
94,(주)STX,011810,2021,도매 및 소매업,1976,1990,45,31
95,(주)STX,011810,2022,도매 및 소매업,1976,1990,46,32
96,(주)TCC스틸,002710,2011,제조업,1959,1984,52,27
97,(주)TCC스틸,002710,2012,제조업,1959,1984,53,28
98,(주)TCC스틸,002710,2013,제조업,1959,1984,54,29
99,(주)TCC스틸,002710,2014,제조업,1959,1984,55,30
100,(주)TCC스틸,002710,2015,제조업,1959,1984,56,31
101,(주)TCC스틸,002710,2016,제조업,1959,1984,57,32
102,(주)TCC스틸,002710,2017,제조업,1959,1984,58,33
103,(주)TCC스틸,002710,2018,제조업,1959,1984,59,34
104,(주)TCC스틸,002710,2019,제조업,1959,1984,60,35
105,(주)TCC스틸,002710,2020,제조업,1959,1984,61,36
106,(주)TCC스틸,002710,2021,제조업,1959,1984,62,37
107,(주)TCC스틸,002710,2022,제조업,1959,1984,63,38
108,(주)강원랜드,035250,2011,"예술, 스포츠 및 여가관련 서비스업",1998,2003,13,8
109,(주)강원랜드,035250,2012,"예술, 스포츠 및 여가관련 서비스업",1998,2003,14,9
110,(주)강원랜드,035250,2013,"예술, 스포츠 및 여가관련 서비스업",1998,2003,15,10
111,(주)강원랜드,035250,2014,"예술, 스포츠 및 여가관련 서비스업",1998,2003,16,11
112,(주)강원랜드,035250,2015,"예술, 스포츠 및 여가관련 서비스업",1998,2003,17,12
113,(주)강원랜드,035250,2016,"예술, 스포츠 및 여가관련 서비스업",1998,2003,18,13
114,(주)강원랜드,035250,2017,"예술, 스포츠 및 여가관련 서비스업",1998,2003,19,14
115,(주)강원랜드,035250,2018,"예술, 스포츠 및 여가관련 서비스업",1998,2003,20,15
116,(주)강원랜드,035250,2019,"예술, 스포츠 및 여가관련 서비스업",1998,2003,21,16
117,(주)강원랜드,035250,2020,"예술, 스포츠 및 여가관련 서비스업",1998,2003,22,17
118,(주)강원랜드,035250,2021,"예술, 스포츠 및 여가관련 서비스업",1998,2003,23,18
119,(주)강원랜드,035250,2022,"예술, 스포츠 및 여가관련 서비스업",1998,2003,24,19
120,(주)갤럭시아에스엠,011420,2011,"예술, 스포츠 및 여가관련 서비스업",1975,1989,36,22
121,(주)갤럭시아에스엠,011420,2012,"예술, 스포츠 및 여가관련 서비스업",1975,1989,37,23
122,(주)갤럭시아에스엠,011420,2013,"예술, 스포츠 및 여가관련 서비스업",1975,1989,38,24
123,(주)갤럭시아에스엠,011420,2014,"예술, 스포츠 및 여가관련 서비스업",1975,1989,39,25
124,(주)갤럭시아에스엠,011420,2015,"예술, 스포츠 및 여가관련 서비스업",1975,1989,40,26
125,(주)갤럭시아에스엠,011420,2016,"예술, 스포츠 및 여가관련 서비스업",1975,1989,41,27
126,(주)갤럭시아에스엠,011420,2017,"예술, 스포츠 및 여가관련 서비스업",1975,1989,42,28
127,(주)갤럭시아에스엠,011420,2018,"예술, 스포츠 및 여가관련 서비스업",1975,1989,43,29
128,(주)갤럭시아에스엠,011420,2019,"예술, 스포츠 및 여가관련 서비스업",1975,1989,44,30
129,(주)갤럭시아에스엠,011420,2020,"예술, 스포츠 및 여가관련 서비스업",1975,1989,45,31
130,(주)갤럭시아에스엠,011420,2021,"예술, 스포츠 및 여가관련 서비스업",1975,1989,46,32
131,(주)갤럭시아에스엠,011420,2022,"예술, 스포츠 및 여가관련 서비스업",1975,1989,47,33
132,(주)경농,002100,2011,제조업,1957,1977,54,34
133,(주)경농,002100,2012,제조업,1957,1977,55,35
134,(주)경농,002100,2013,제조업,1957,1977,56,36
135,(주)경농,002100,2014,제조업,1957,1977,57,37
136,(주)경농,002100,2015,제조업,1957,1977,58,38
137,(주)경농,002100,2016,제조업,1957,1977,59,39
138,(주)경농,002100,2017,제조업,1957,1977,60,40
139,(주)경농,002100,2018,제조업,1957,1977,61,41
140,(주)경농,002100,2019,제조업,1957,1977,62,42
141,(주)경농,002100,2020,제조업,1957,1977,63,43
142,(주)경농,002100,2021,제조업,1957,1977,64,44
143,(주)경농,002100,2022,제조업,1957,1977,65,45
144,(주)경동나비엔,009450,2011,제조업,1978,1993,33,18
145,(주)경동나비엔,009450,2012,제조업,1978,1993,34,19
146,(주)경동나비엔,009450,2013,제조업,1978,1993,35,20
147,(주)경동나비엔,009450,2014,제조업,1978,1993,36,21
148,(주)경동나비엔,009450,2015,제조업,1978,1993,37,22
149,(주)경동나비엔,009450,2016,제조업,1978,1993,38,23
150,(주)경동나비엔,009450,2017,제조업,1978,1993,39,24
151,(주)경동나비엔,009450,2018,제조업,1978,1993,40,25
152,(주)경동나비엔,009450,2019,제조업,1978,1993,41,26
153,(주)경동나비엔,009450,2020,제조업,1978,1993,42,27
154,(주)경동나비엔,009450,2021,제조업,1978,1993,43,28
155,(주)경동나비엔,009450,2022,제조업,1978,1993,44,29
156,(주)경동도시가스,267290,2017,"전기, 가스, 증기 및 공기조절 공급업",2017,2017,0,0
157,(주)경동도시가스,267290,2018,"전기, 가스, 증기 및 공기조절 공급업",2017,2017,1,1
158,(주)경동도시가스,267290,2019,"전기, 가스, 증기 및 공기조절 공급업",2017,2017,2,2
159,(주)경동도시가스,267290,2020,"전기, 가스, 증기 및 공기조절 공급업",2017,2017,3,3
160,(주)경동도시가스,267290,2021,"전기, 가스, 증기 및 공기조절 공급업",2017,2017,4,4
161,(주)경동도시가스,267290,2022,"전기, 가스, 증기 및 공기조절 공급업",2017,2017,5,5
162,(주)경동인베스트,012320,2011,금융 및 보험업,1977,1997,34,14
163,(주)경동인베스트,012320,2012,금융 및 보험업,1977,1997,35,15
164,(주)경동인베스트,012320,2013,금융 및 보험업,1977,1997,36,16
165,(주)경동인베스트,012320,2014,금융 및 보험업,1977,1997,37,17
166,(주)경동인베스트,012320,2015,금융 및 보험업,1977,1997,38,18
167,(주)경동인베스트,012320,2016,금융 및 보험업,1977,1997,39,19
168,(주)경동인베스트,012320,2017,금융 및 보험업,1977,1997,40,20
169,(주)경동인베스트,012320,2018,금융 및 보험업,1977,1997,41,21
170,(주)경동인베스트,012320,2019,금융 및 보험업,1977,1997,42,22
171,(주)경동인베스트,012320,2020,금융 및 보험업,1977,1997,43,23
172,(주)경동인베스트,012320,2021,금융 및 보험업,1977,1997,44,24
173,(주)경동인베스트,012320,2022,금융 및 보험업,1977,1997,45,25
174,(주)경방,000050,2011,도매 및 소매업,1919,1956,92,55
175,(주)경방,000050,2012,도매 및 소매업,1919,1956,93,56
176,(주)경방,000050,2013,도매 및 소매업,1919,1956,94,57
177,(주)경방,000050,2014,도매 및 소매업,1919,1956,95,58
178,(주)경방,000050,2015,도매 및 소매업,1919,1956,96,59
179,(주)경방,000050,2016,도매 및 소매업,1919,1956,97,60
180,(주)경방,000050,2017,도매 및 소매업,1919,1956,98,61
181,(주)경방,000050,2018,도매 및 소매업,1919,1956,99,62
182,(주)경방,000050,2019,도매 및 소매업,1919,1956,100,63
183,(주)경방,000050,2020,도매 및 소매업,1919,1956,101,64
184,(주)경방,000050,2021,도매 및 소매업,1919,1956,102,65
185,(주)경방,000050,2022,도매 및 소매업,1919,1956,103,66
186,(주)경보제약,214390,2011,제조업,1987,2015,24,-4
187,(주)경보제약,214390,2012,제조업,1987,2015,25,-3
188,(주)경보제약,214390,2013,제조업,1987,2015,26,-2
189,(주)경보제약,214390,2014,제조업,1987,2015,27,-1
190,(주)경보제약,214390,2015,제조업,1987,2015,28,0
191,(주)경보제약,214390,2016,제조업,1987,2015,29,1
192,(주)경보제약,214390,2017,제조업,1987,2015,30,2
193,(주)경보제약,214390,2018,제조업,1987,2015,31,3
194,(주)경보제약,214390,2019,제조업,1987,2015,32,4
195,(주)경보제약,214390,2020,제조업,1987,2015,33,5
196,(주)경보제약,214390,2021,제조업,1987,2015,34,6
197,(주)경보제약,214390,2022,제조업,1987,2015,35,7
198,(주)경인양행,012610,2011,제조업,1977,1995,34,16
199,(주)경인양행,012610,2012,제조업,1977,1995,35,17
200,(주)경인양행,012610,2013,제조업,1977,1995,36,18
201,(주)경인양행,012610,2014,제조업,1977,1995,37,19
202,(주)경인양행,012610,2015,제조업,1977,1995,38,20
203,(주)경인양행,012610,2016,제조업,1977,1995,39,21
204,(주)경인양행,012610,2017,제조업,1977,1995,40,22
205,(주)경인양행,012610,2018,제조업,1977,1995,41,23
206,(주)경인양행,012610,2019,제조업,1977,1995,42,24
207,(주)경인양행,012610,2020,제조업,1977,1995,43,25
208,(주)경인양행,012610,2021,제조업,1977,1995,44,26
209,(주)경인양행,012610,2022,제조업,1977,1995,45,27
210,(주)광명전기,017040,2011,제조업,1955,1990,56,21
211,(주)광명전기,017040,2012,제조업,1955,1990,57,22
212,(주)광명전기,017040,2013,제조업,1955,1990,58,23
213,(주)광명전기,017040,2014,제조업,1955,1990,59,24
214,(주)광명전기,017040,2015,제조업,1955,1990,60,25
215,(주)광명전기,017040,2016,제조업,1955,1990,61,26
216,(주)광명전기,017040,2017,제조업,1955,1990,62,27
217,(주)광명전기,017040,2018,제조업,1955,1990,63,28
218,(주)광명전기,017040,2019,제조업,1955,1990,64,29
219,(주)광명전기,017040,2020,제조업,1955,1990,65,30
220,(주)광명전기,017040,2021,제조업,1955,1990,66,31
221,(주)광명전기,017040,2022,제조업,1955,1990,67,32
222,(주)광주신세계,037710,2011,도매 및 소매업,1995,2002,16,9
223,(주)광주신세계,037710,2012,도매 및 소매업,1995,2002,17,10
224,(주)광주신세계,037710,2013,도매 및 소매업,1995,2002,18,11
225,(주)광주신세계,037710,2014,도매 및 소매업,1995,2002,19,12
226,(주)광주신세계,037710,2015,도매 및 소매업,1995,2002,20,13
227,(주)광주신세계,037710,2016,도매 및 소매업,1995,2002,21,14
228,(주)광주신세계,037710,2017,도매 및 소매업,1995,2002,22,15
229,(주)광주신세계,037710,2018,도매 및 소매업,1995,2002,23,16
230,(주)광주신세계,037710,2019,도매 및 소매업,1995,2002,24,17
231,(주)광주신세계,037710,2020,도매 및 소매업,1995,2002,25,18
232,(주)광주신세계,037710,2021,도매 및 소매업,1995,2002,26,19
233,(주)광주신세계,037710,2022,도매 및 소매업,1995,2002,27,20
234,(주)국동,005320,2011,도매 및 소매업,1967,1996,44,15
235,(주)국동,005320,2012,도매 및 소매업,1967,1996,45,16
236,(주)국동,005320,2013,도매 및 소매업,1967,1996,46,17
237,(주)국동,005320,2014,도매 및 소매업,1967,1996,47,18
238,(주)국동,005320,2015,도매 및 소매업,1967,1996,48,19
239,(주)국동,005320,2016,도매 및 소매업,1967,1996,49,20
240,(주)국동,005320,2017,도매 및 소매업,1967,1996,50,21
241,(주)국동,005320,2018,도매 및 소매업,1967,1996,51,22
242,(주)국동,005320,2019,도매 및 소매업,1967,1996,52,23
243,(주)국동,005320,2020,도매 및 소매업,1967,1996,53,24
244,(주)국동,005320,2021,도매 및 소매업,1967,1996,54,25
245,(주)국동,005320,2022,도매 및 소매업,1967,1996,55,26
246,(주)국보,001140,2011,운수 및 창고업,1953,1989,58,22
247,(주)국보,001140,2012,운수 및 창고업,1953,1989,59,23
248,(주)국보,001140,2013,운수 및 창고업,1953,1989,60,24
249,(주)국보,001140,2014,운수 및 창고업,1953,1989,61,25
250,(주)국보,001140,2015,운수 및 창고업,1953,1989,62,26
251,(주)국보,001140,2016,운수 및 창고업,1953,1989,63,27
252,(주)국보,001140,2017,운수 및 창고업,1953,1989,64,28
253,(주)국보,001140,2018,운수 및 창고업,1953,1989,65,29
254,(주)국보,001140,2019,운수 및 창고업,1953,1989,66,30
255,(주)국보,001140,2020,운수 및 창고업,1953,1989,67,31
256,(주)국보,001140,2021,운수 및 창고업,1953,1989,68,32
257,(주)국보,001140,2022,운수 및 창고업,1953,1989,69,33
258,(주)금양,001570,2011,제조업,1955,1976,56,35
259,(주)금양,001570,2012,제조업,1955,1976,57,36
260,(주)금양,001570,2013,제조업,1955,1976,58,37
261,(주)금양,001570,2014,제조업,1955,1976,59,38
262,(주)금양,001570,2015,제조업,1955,1976,60,39
263,(주)금양,001570,2016,제조업,1955,1976,61,40
264,(주)금양,001570,2017,제조업,1955,1976,62,41
265,(주)금양,001570,2018,제조업,1955,1976,63,42
266,(주)금양,001570,2019,제조업,1955,1976,64,43
267,(주)금양,001570,2020,제조업,1955,1976,65,44
268,(주)금양,001570,2021,제조업,1955,1976,66,45
269,(주)금양,001570,2022,제조업,1955,1976,67,46
270,(주)금호에이치티,214330,2011,제조업,1989,2015,22,-4
271,(주)금호에이치티,214330,2012,제조업,1989,2015,23,-3
272,(주)금호에이치티,214330,2013,제조업,1989,2015,24,-2
273,(주)금호에이치티,214330,2014,제조업,1989,2015,25,-1
274,(주)금호에이치티,214330,2015,제조업,1989,2015,26,0
275,(주)금호에이치티,214330,2016,제조업,1989,2015,27,1
276,(주)금호에이치티,214330,2017,제조업,1989,2015,28,2
277,(주)금호에이치티,214330,2018,제조업,1989,2015,29,3
278,(주)금호에이치티,214330,2019,제조업,1989,2015,30,4
279,(주)금호에이치티,214330,2020,제조업,1989,2015,31,5
280,(주)금호에이치티,214330,2021,제조업,1989,2015,32,6
281,(주)금호에이치티,214330,2022,제조업,1989,2015,33,7
282,(주)까뮤이앤씨,013700,2011,건설업,1978,1989,33,22
283,(주)까뮤이앤씨,013700,2012,건설업,1978,1989,34,23
284,(주)까뮤이앤씨,013700,2013,건설업,1978,1989,35,24
285,(주)까뮤이앤씨,013700,2014,건설업,1978,1989,36,25
286,(주)까뮤이앤씨,013700,2015,건설업,1978,1989,37,26
287,(주)까뮤이앤씨,013700,2016,건설업,1978,1989,38,27
288,(주)까뮤이앤씨,013700,2017,건설업,1978,1989,39,28
289,(주)까뮤이앤씨,013700,2018,건설업,1978,1989,40,29
290,(주)까뮤이앤씨,013700,2019,건설업,1978,1989,41,30
291,(주)까뮤이앤씨,013700,2020,건설업,1978,1989,42,31
292,(주)까뮤이앤씨,013700,2021,건설업,1978,1989,43,32
293,(주)까뮤이앤씨,013700,2022,건설업,1978,1989,44,33
294,(주)나이스홀딩스,034310,2011,"전문, 과학 및 기술 서비스업",1986,2004,25,7
295,(주)나이스홀딩스,034310,2012,"전문, 과학 및 기술 서비스업",1986,2004,26,8
296,(주)나이스홀딩스,034310,2013,"전문, 과학 및 기술 서비스업",1986,2004,27,9
297,(주)나이스홀딩스,034310,2014,"전문, 과학 및 기술 서비스업",1986,2004,28,10
298,(주)나이스홀딩스,034310,2015,"전문, 과학 및 기술 서비스업",1986,2004,29,11
299,(주)나이스홀딩스,034310,2016,"전문, 과학 및 기술 서비스업",1986,2004,30,12
300,(주)나이스홀딩스,034310,2017,"전문, 과학 및 기술 서비스업",1986,2004,31,13
301,(주)나이스홀딩스,034310,2018,"전문, 과학 및 기술 서비스업",1986,2004,32,14
302,(주)나이스홀딩스,034310,2019,"전문, 과학 및 기술 서비스업",1986,2004,33,15
303,(주)나이스홀딩스,034310,2020,"전문, 과학 및 기술 서비스업",1986,2004,34,16
304,(주)나이스홀딩스,034310,2021,"전문, 과학 및 기술 서비스업",1986,2004,35,17
305,(주)나이스홀딩스,034310,2022,"전문, 과학 및 기술 서비스업",1986,2004,36,18
306,(주)남선알미늄,008350,2011,제조업,1973,1978,38,33
307,(주)남선알미늄,008350,2012,제조업,1973,1978,39,34
308,(주)남선알미늄,008350,2013,제조업,1973,1978,40,35
309,(주)남선알미늄,008350,2014,제조업,1973,1978,41,36
310,(주)남선알미늄,008350,2015,제조업,1973,1978,42,37
311,(주)남선알미늄,008350,2016,제조업,1973,1978,43,38
312,(주)남선알미늄,008350,2017,제조업,1973,1978,44,39
313,(주)남선알미늄,008350,2018,제조업,1973,1978,45,40
314,(주)남선알미늄,008350,2019,제조업,1973,1978,46,41
315,(주)남선알미늄,008350,2020,제조업,1973,1978,47,42
316,(주)남선알미늄,008350,2021,제조업,1973,1978,48,43
317,(주)남선알미늄,008350,2022,제조업,1973,1978,49,44
318,(주)남성,004270,2011,도매 및 소매업,1965,1989,46,22
319,(주)남성,004270,2012,도매 및 소매업,1965,1989,47,23
320,(주)남성,004270,2013,도매 및 소매업,1965,1989,48,24
321,(주)남성,004270,2014,도매 및 소매업,1965,1989,49,25
322,(주)남성,004270,2015,도매 및 소매업,1965,1989,50,26
323,(주)남성,004270,2016,도매 및 소매업,1965,1989,51,27
324,(주)남성,004270,2017,도매 및 소매업,1965,1989,52,28
325,(주)남성,004270,2018,도매 및 소매업,1965,1989,53,29
326,(주)남성,004270,2019,도매 및 소매업,1965,1989,54,30
327,(주)남성,004270,2020,도매 및 소매업,1965,1989,55,31
328,(주)남성,004270,2021,도매 및 소매업,1965,1989,56,32
329,(주)남성,004270,2022,도매 및 소매업,1965,1989,57,33
330,(주)넥센,005720,2011,제조업,1968,1987,43,24
331,(주)넥센,005720,2012,제조업,1968,1987,44,25
332,(주)넥센,005720,2013,제조업,1968,1987,45,26
333,(주)넥센,005720,2014,제조업,1968,1987,46,27
334,(주)넥센,005720,2015,제조업,1968,1987,47,28
335,(주)넥센,005720,2016,제조업,1968,1987,48,29
336,(주)넥센,005720,2017,제조업,1968,1987,49,30
337,(주)넥센,005720,2018,제조업,1968,1987,50,31
338,(주)넥센,005720,2019,제조업,1968,1987,51,32
339,(주)넥센,005720,2020,제조업,1968,1987,52,33
340,(주)넥센,005720,2021,제조업,1968,1987,53,34
341,(주)넥센,005720,2022,제조업,1968,1987,54,35
342,(주)넥솔론,110570,2011,제조업,2007,2011,4,0
343,(주)넥솔론,110570,2012,제조업,2007,2011,5,1
344,(주)넥솔론,110570,2013,제조업,2007,2011,6,2
345,(주)넥솔론,110570,2014,제조업,2007,2011,7,3
346,(주)넥솔론,110570,2015,제조업,2007,2011,8,4
347,(주)넥솔론,110570,2016,제조업,2007,2011,9,5
348,(주)노루페인트,090350,2011,제조업,2006,2006,5,5
349,(주)노루페인트,090350,2012,제조업,2006,2006,6,6
350,(주)노루페인트,090350,2013,제조업,2006,2006,7,7
351,(주)노루페인트,090350,2014,제조업,2006,2006,8,8
352,(주)노루페인트,090350,2015,제조업,2006,2006,9,9
353,(주)노루페인트,090350,2016,제조업,2006,2006,10,10
354,(주)노루페인트,090350,2017,제조업,2006,2006,11,11
355,(주)노루페인트,090350,2018,제조업,2006,2006,12,12
356,(주)노루페인트,090350,2019,제조업,2006,2006,13,13
357,(주)노루페인트,090350,2020,제조업,2006,2006,14,14
358,(주)노루페인트,090350,2021,제조업,2006,2006,15,15
359,(주)노루페인트,090350,2022,제조업,2006,2006,16,16
360,(주)노루홀딩스,000320,2011,"전문, 과학 및 기술 서비스업",1945,1973,66,38
361,(주)노루홀딩스,000320,2012,"전문, 과학 및 기술 서비스업",1945,1973,67,39
362,(주)노루홀딩스,000320,2013,"전문, 과학 및 기술 서비스업",1945,1973,68,40
363,(주)노루홀딩스,000320,2014,"전문, 과학 및 기술 서비스업",1945,1973,69,41
364,(주)노루홀딩스,000320,2015,"전문, 과학 및 기술 서비스업",1945,1973,70,42
365,(주)노루홀딩스,000320,2016,"전문, 과학 및 기술 서비스업",1945,1973,71,43
366,(주)노루홀딩스,000320,2017,"전문, 과학 및 기술 서비스업",1945,1973,72,44
367,(주)노루홀딩스,000320,2018,"전문, 과학 및 기술 서비스업",1945,1973,73,45
368,(주)노루홀딩스,000320,2019,"전문, 과학 및 기술 서비스업",1945,1973,74,46
369,(주)노루홀딩스,000320,2020,"전문, 과학 및 기술 서비스업",1945,1973,75,47
370,(주)노루홀딩스,000320,2021,"전문, 과학 및 기술 서비스업",1945,1973,76,48
371,(주)노루홀딩스,000320,2022,"전문, 과학 및 기술 서비스업",1945,1973,77,49
372,(주)녹십자,006280,2011,제조업,1969,1989,42,22
373,(주)녹십자,006280,2012,제조업,1969,1989,43,23
374,(주)녹십자,006280,2013,제조업,1969,1989,44,24
375,(주)녹십자,006280,2014,제조업,1969,1989,45,25
376,(주)녹십자,006280,2015,제조업,1969,1989,46,26
377,(주)녹십자,006280,2016,제조업,1969,1989,47,27
378,(주)녹십자,006280,2017,제조업,1969,1989,48,28
379,(주)녹십자,006280,2018,제조업,1969,1989,49,29
380,(주)녹십자,006280,2019,제조업,1969,1989,50,30
381,(주)녹십자,006280,2020,제조업,1969,1989,51,31
382,(주)녹십자,006280,2021,제조업,1969,1989,52,32
383,(주)녹십자,006280,2022,제조업,1969,1989,53,33
384,(주)녹십자홀딩스,005250,2011,"전문, 과학 및 기술 서비스업",1967,1976,44,35
385,(주)녹십자홀딩스,005250,2012,"전문, 과학 및 기술 서비스업",1967,1976,45,36
386,(주)녹십자홀딩스,005250,2013,"전문, 과학 및 기술 서비스업",1967,1976,46,37
387,(주)녹십자홀딩스,005250,2014,"전문, 과학 및 기술 서비스업",1967,1976,47,38
388,(주)녹십자홀딩스,005250,2015,"전문, 과학 및 기술 서비스업",1967,1976,48,39
389,(주)녹십자홀딩스,005250,2016,"전문, 과학 및 기술 서비스업",1967,1976,49,40
390,(주)녹십자홀딩스,005250,2017,"전문, 과학 및 기술 서비스업",1967,1976,50,41
391,(주)녹십자홀딩스,005250,2018,"전문, 과학 및 기술 서비스업",1967,1976,51,42
392,(주)녹십자홀딩스,005250,2019,"전문, 과학 및 기술 서비스업",1967,1976,52,43
393,(주)녹십자홀딩스,005250,2020,"전문, 과학 및 기술 서비스업",1967,1976,53,44
