,회사명,거래소코드,회계년도,영업활동으로인한현금흐름,투자활동으로인한현금흐름,재무활동으로인한현금흐름,현금및현금성자산의증가,기업생애주기
0,(주)CMG제약,58820,2011/12,-2488.0,-1845.0,3039.0,-1295.0,도입기
1,(주)CMG제약,58820,2012/12,-1453.0,-30287.0,35261.0,3521.0,도입기
2,(주)CMG제약,58820,2013/12,-3891.0,20989.0,-57.0,17032.0,쇠퇴기
3,(주)CMG제약,58820,2014/12,730.0,-13611.0,0.0,-12878.0,
4,(주)CMG제약,58820,2015/12,2411.0,-8671.0,0.0,-6261.0,
5,(주)CMG제약,58820,2016/12,3321.0,-56094.0,52360.0,-418.0,성장기
6,(주)CMG제약,58820,2017/12,1948.0,-467.0,171.0,1650.0,성장기
7,(주)CMG제약,58820,2018/12,887.0,8779.0,0.0,9665.0,
8,(주)CMG제약,58820,2019/12,2823.0,-70596.0,72878.0,5106.0,성장기
9,(주)CMG제약,58820,2020/12,2944.0,-13009.0,-461.0,-10526.0,성숙기
10,(주)CMG제약,58820,2021/12,5629.0,-8480.0,-484.0,-3285.0,성숙기
11,(주)CMG제약,58820,2022/12,4938.0,-10868.0,5628.0,-303.0,성장기
12,(주)ES큐브,50120,2011/12,1625.0,-2631.0,0.0,-1006.0,
13,(주)ES큐브,50120,2012/12,4619.0,-4022.0,249.0,716.0,성장기
14,(주)ES큐브,50120,2013/12,4509.0,-15526.0,18284.0,6906.0,성장기
15,(주)ES큐브,50120,2014/12,2934.0,-6728.0,0.0,-3794.0,
16,(주)ES큐브,50120,2015/12,3266.0,5645.0,0.0,9256.0,
17,(주)ES큐브,50120,2016/12,3735.0,-27692.0,37786.0,14051.0,성장기
18,(주)ES큐브,50120,2017/12,3990.0,-9285.0,-1313.0,-7022.0,성숙기
19,(주)ES큐브,50120,2018/12,117.0,-9931.0,6704.0,-2857.0,성장기
20,(주)ES큐브,50120,2019/12,1886.0,-42892.0,35797.0,-5158.0,성장기
21,(주)ES큐브,50120,2020/12,-312.0,21185.0,-33200.0,-12342.0,쇠퇴기
22,(주)ES큐브,50120,2021/12,3015.0,341.0,-976.0,2385.0,
23,(주)ES큐브,50120,2022/12,4303.0,-14.0,-2788.0,1351.0,성숙기
24,(주)가비아,79940,2011/12,6751.0,-5828.0,-1373.0,-437.0,성숙기
25,(주)가비아,79940,2012/12,9005.0,-16005.0,7027.0,16.0,성장기
26,(주)가비아,79940,2013/12,6246.0,-1682.0,-2043.0,2506.0,성숙기
27,(주)가비아,79940,2014/12,8696.0,-7744.0,-925.0,63.0,성숙기
28,(주)가비아,79940,2015/12,10152.0,-1800.0,-3501.0,4925.0,성숙기
29,(주)가비아,79940,2016/12,9339.0,-10755.0,-391.0,-1807.0,성숙기
30,(주)가비아,79940,2017/12,8671.0,-6515.0,-391.0,1506.0,성숙기
31,(주)가비아,79940,2018/12,9241.0,-8099.0,609.0,1636.0,성장기
32,(주)가비아,79940,2019/12,13244.0,-13094.0,-2466.0,-2214.0,성숙기
33,(주)가비아,79940,2020/12,16302.0,-20145.0,5970.0,2020.0,성장기
34,(주)가비아,79940,2021/12,13963.0,-15859.0,-4339.0,-6216.0,성숙기
35,(주)가비아,79940,2022/12,23885.0,-32012.0,12234.0,4170.0,성장기
36,(주)가온칩스,399720,2018/12,,,,,
37,(주)가온칩스,399720,2019/12,,,,,
38,(주)가온칩스,399720,2020/12,1890.0,-3131.0,5157.0,3869.0,성장기
39,(주)가온칩스,399720,2021/12,3453.0,-8283.0,918.0,-3770.0,성장기
40,(주)가온칩스,399720,2022/12,5962.0,-32181.0,31177.0,4967.0,성장기
41,(주)강스템바이오텍,217730,2013/12,,,,,
42,(주)강스템바이오텍,217730,2014/12,,,,,
43,(주)강스템바이오텍,217730,2015/12,-3800.0,-12059.0,21490.0,5631.0,도입기
44,(주)강스템바이오텍,217730,2016/12,-7797.0,-26722.0,30170.0,-4349.0,도입기
45,(주)강스템바이오텍,217730,2017/12,-10268.0,5872.0,5753.0,1357.0,쇠퇴기
46,(주)강스템바이오텍,217730,2018/12,-11298.0,-25397.0,35741.0,-954.0,도입기
47,(주)강스템바이오텍,217730,2019/12,-11097.0,-33357.0,47082.0,2628.0,도입기
48,(주)강스템바이오텍,217730,2020/12,-16125.0,31238.0,-13029.0,2084.0,쇠퇴기
49,(주)강스템바이오텍,217730,2021/12,-16456.0,-23752.0,39852.0,-301.0,도입기
50,(주)강스템바이오텍,217730,2022/12,-18436.0,16080.0,-515.0,-2872.0,쇠퇴기
51,(주)강원에너지,114190,2011/11,15103.0,-4700.0,-626.0,9773.0,성숙기
52,(주)강원에너지,114190,2012/12,-3145.0,-21039.0,12887.0,-11319.0,도입기
53,(주)강원에너지,114190,2013/12,16976.0,10839.0,-3777.0,23862.0,
54,(주)강원에너지,114190,2014/12,-14600.0,-2463.0,-391.0,-17517.0,
55,(주)강원에너지,114190,2015/12,18555.0,-3757.0,2041.0,16847.0,성장기
56,(주)강원에너지,114190,2016/12,-18630.0,2858.0,-5.0,-15757.0,쇠퇴기
57,(주)강원에너지,114190,2017/12,-4606.0,484.0,4944.0,499.0,쇠퇴기
58,(주)강원에너지,114190,2018/12,-10048.0,-2020.0,17828.0,5710.0,도입기
59,(주)강원에너지,114190,2019/12,7014.0,-14692.0,-8117.0,-15843.0,성숙기
60,(주)강원에너지,114190,2020/12,-4229.0,15906.0,-6198.0,5455.0,쇠퇴기
61,(주)강원에너지,114190,2021/12,-4493.0,-757.0,3128.0,-2078.0,도입기
62,(주)강원에너지,114190,2022/12,-3038.0,-2150.0,-265.0,-5441.0,
63,(주)고려시멘트,198440,2014/12,,,,,
64,(주)고려시멘트,198440,2015/12,,,,,
65,(주)고려시멘트,198440,2016/12,,,,,
66,(주)고려시멘트,198440,2017/12,3162.0,-14608.0,8857.0,-2589.0,성장기
67,(주)고려시멘트,198440,2018/12,1729.0,-9952.0,8506.0,282.0,성장기
68,(주)고려시멘트,198440,2019/12,2862.0,3351.0,-2731.0,3483.0,
69,(주)고려시멘트,198440,2020/12,7963.0,8445.0,-12602.0,3806.0,
70,(주)고려시멘트,198440,2021/12,13353.0,-18200.0,-538.0,-5385.0,성숙기
71,(주)고려시멘트,198440,2022/12,-13165.0,14979.0,-912.0,902.0,쇠퇴기
72,(주)고바이오랩,348150,2019/12,-3669.0,-29679.0,30605.0,-2743.0,도입기
73,(주)고바이오랩,348150,2020/12,-9402.0,17858.0,31045.0,39501.0,쇠퇴기
74,(주)고바이오랩,348150,2021/12,-5187.0,-39159.0,55741.0,11397.0,도입기
75,(주)고바이오랩,348150,2022/12,-357.0,-59933.0,16718.0,-43614.0,도입기
76,(주)고영테크놀러지,98460,2011/12,12777.0,-14532.0,-1005.0,-2767.0,성숙기
77,(주)고영테크놀러지,98460,2012/12,10610.0,-7980.0,-1627.0,967.0,성숙기
78,(주)고영테크놀러지,98460,2013/12,12177.0,-6515.0,693.0,6246.0,성장기
79,(주)고영테크놀러지,98460,2014/12,23832.0,-14389.0,-6430.0,2955.0,성숙기
80,(주)고영테크놀러지,98460,2015/12,15162.0,-1568.0,-8192.0,5576.0,성숙기
81,(주)고영테크놀러지,98460,2016/12,17957.0,-6754.0,-3413.0,8185.0,성숙기
82,(주)고영테크놀러지,98460,2017/12,7493.0,5319.0,-22002.0,-9397.0,
83,(주)고영테크놀러지,98460,2018/12,44999.0,-72061.0,26904.0,-53.0,성장기
84,(주)고영테크놀러지,98460,2019/12,26125.0,-6675.0,-16158.0,3220.0,성숙기
85,(주)고영테크놀러지,98460,2020/12,37199.0,-7326.0,-12073.0,17190.0,성숙기
86,(주)고영테크놀러지,98460,2021/12,43041.0,-13537.0,-5831.0,23673.0,성숙기
87,(주)고영테크놀러지,98460,2022/12,25900.0,-23488.0,-21607.0,-19809.0,성숙기
88,(주)골드앤에스,35290,2011/12,8674.0,-9221.0,241.0,-306.0,성장기
89,(주)골드앤에스,35290,2012/12,2428.0,-9219.0,9778.0,2987.0,성장기
90,(주)골드앤에스,35290,2013/12,-2348.0,-1001.0,351.0,-2998.0,도입기
91,(주)골드앤에스,35290,2014/12,-462.0,-916.0,1424.0,46.0,도입기
92,(주)골드앤에스,35290,2015/12,2168.0,-5520.0,3747.0,394.0,성장기
93,(주)골드앤에스,35290,2016/12,1668.0,113.0,-1819.0,-39.0,
94,(주)골드앤에스,35290,2017/12,-941.0,-5269.0,7871.0,1662.0,도입기
95,(주)골드앤에스,35290,2018/12,-2810.0,-12993.0,28913.0,13110.0,도입기
96,(주)골드앤에스,35290,2019/12,-6247.0,-4974.0,-3273.0,-14494.0,
97,(주)골드앤에스,35290,2020/12,-498.0,914.0,6671.0,7083.0,쇠퇴기
98,(주)골드앤에스,35290,2021/12,2036.0,-5392.0,-424.0,-3773.0,성숙기
99,(주)골드앤에스,35290,2022/12,-572.0,4788.0,255.0,4491.0,쇠퇴기
100,(주)골드퍼시픽,38530,2011/12,1750.0,-7889.0,4079.0,-2060.0,성장기
101,(주)골드퍼시픽,38530,2012/12,-4544.0,1615.0,2897.0,-32.0,쇠퇴기
102,(주)골드퍼시픽,38530,2013/12,-4334.0,-1724.0,6059.0,1.0,도입기
103,(주)골드퍼시픽,38530,2014/12,-5424.0,-3778.0,9209.0,7.0,도입기
104,(주)골드퍼시픽,38530,2015/12,-7137.0,235.0,9785.0,2884.0,쇠퇴기
105,(주)골드퍼시픽,38530,2016/12,-6550.0,-354.0,6522.0,-383.0,도입기
106,(주)골드퍼시픽,38530,2017/12,-879.0,-10288.0,13916.0,2749.0,도입기
107,(주)골드퍼시픽,38530,2018/12,-2028.0,-8721.0,16715.0,5966.0,도입기
108,(주)골드퍼시픽,38530,2019/12,-3541.0,-54745.0,52062.0,-6224.0,도입기
109,(주)골드퍼시픽,38530,2020/12,3315.0,13436.0,-2152.0,14598.0,
110,(주)골드퍼시픽,38530,2021/12,-1120.0,-7597.0,30907.0,22191.0,도입기
111,(주)골드퍼시픽,38530,2022/12,4267.0,-7585.0,-257.0,-3576.0,성숙기
112,(주)골프존,215000,2015/12,41873.0,-5207.0,-174.0,36491.0,성숙기
113,(주)골프존,215000,2016/12,32718.0,-33314.0,-25090.0,-25687.0,성숙기
114,(주)골프존,215000,2017/12,79436.0,10631.0,-12536.0,77531.0,
115,(주)골프존,215000,2018/12,34481.0,-53327.0,-28387.0,-47233.0,성숙기
116,(주)골프존,215000,2019/12,38568.0,-48182.0,-34659.0,-44272.0,성숙기
117,(주)골프존,215000,2020/12,84564.0,-52160.0,-24499.0,7892.0,성숙기
118,(주)골프존,215000,2021/12,125602.0,-80053.0,-28427.0,17122.0,성숙기
119,(주)골프존,215000,2022/12,117004.0,-68562.0,-55391.0,-7103.0,성숙기
120,(주)골프존뉴딘홀딩스,121440,2011/12,46695.0,-195848.0,140825.0,-8328.0,성장기
121,(주)골프존뉴딘홀딩스,121440,2012/12,73950.0,-103440.0,54557.0,25062.0,성장기
122,(주)골프존뉴딘홀딩스,121440,2013/12,72617.0,-74007.0,2901.0,1510.0,성장기
123,(주)골프존뉴딘홀딩스,121440,2014/12,30858.0,-27802.0,-22571.0,-19514.0,성숙기
124,(주)골프존뉴딘홀딩스,121440,2015/12,-16347.0,11510.0,-15463.0,-20299.0,쇠퇴기
125,(주)골프존뉴딘홀딩스,121440,2016/12,5618.0,-7704.0,-4903.0,-6989.0,성숙기
126,(주)골프존뉴딘홀딩스,121440,2017/12,-1148.0,21295.0,-2703.0,17444.0,쇠퇴기
127,(주)골프존뉴딘홀딩스,121440,2018/12,-4416.0,-22305.0,4997.0,-21724.0,도입기
128,(주)골프존뉴딘홀딩스,121440,2019/12,2640.0,3095.0,-886.0,4850.0,
129,(주)골프존뉴딘홀딩스,121440,2020/12,5224.0,3174.0,-8081.0,316.0,
130,(주)골프존뉴딘홀딩스,121440,2021/12,6790.0,-2517.0,-5011.0,-738.0,성숙기
131,(주)골프존뉴딘홀딩스,121440,2022/12,13955.0,16150.0,-8082.0,22024.0,
132,(주)공구우먼,366030,2017/12,,,,,
133,(주)공구우먼,366030,2018/12,,,,,
134,(주)공구우먼,366030,2019/12,,,,,
135,(주)공구우먼,366030,2020/12,5148.0,-1769.0,-78.0,3300.0,성숙기
136,(주)공구우먼,366030,2021/12,8223.0,-12557.0,-3307.0,-7641.0,성숙기
137,(주)공구우먼,366030,2022/12,10510.0,-26048.0,19880.0,4339.0,성장기
138,(주)광림,14200,2011/12,11880.0,11284.0,-19752.0,3310.0,
139,(주)광림,14200,2012/12,2753.0,-282.0,6477.0,8922.0,성장기
140,(주)광림,14200,2013/12,14536.0,-11827.0,3852.0,6531.0,성장기
141,(주)광림,14200,2014/12,-3583.0,-19434.0,18075.0,-4945.0,도입기
142,(주)광림,14200,2015/12,-2664.0,-86902.0,87338.0,-2202.0,도입기
143,(주)광림,14200,2016/12,3288.0,-23751.0,19604.0,-817.0,성장기
144,(주)광림,14200,2017/12,8659.0,-12037.0,-4919.0,-8408.0,성숙기
145,(주)광림,14200,2018/12,1251.0,-1945.0,-1339.0,-2030.0,성숙기
146,(주)광림,14200,2019/12,639.0,-37280.0,44088.0,7388.0,성장기
147,(주)광림,14200,2020/12,18881.0,15498.0,-24143.0,9973.0,
148,(주)광림,14200,2021/12,5422.0,-10093.0,13973.0,9635.0,성장기
149,(주)광림,14200,2022/12,3357.0,-26431.0,20282.0,-3196.0,성장기
150,(주)광무,29480,2011/12,9882.0,-26650.0,13527.0,-3241.0,성장기
151,(주)광무,29480,2012/12,-5777.0,5190.0,-4822.0,-5409.0,쇠퇴기
152,(주)광무,29480,2013/12,-760.0,-6157.0,6616.0,-301.0,도입기
153,(주)광무,29480,2014/12,1530.0,2564.0,-2908.0,1186.0,
154,(주)광무,29480,2015/12,-550.0,2045.0,-2057.0,-562.0,쇠퇴기
155,(주)광무,29480,2016/12,154.0,-3007.0,7075.0,4223.0,성장기
156,(주)광무,29480,2017/12,247.0,-7186.0,2533.0,-4405.0,성장기
157,(주)광무,29480,2018/12,-890.0,-1332.0,1642.0,-579.0,도입기
158,(주)광무,29480,2019/12,-2568.0,-18999.0,35186.0,13619.0,도입기
159,(주)광무,29480,2020/12,-1655.0,4204.0,-9578.0,-7029.0,쇠퇴기
160,(주)광무,29480,2021/12,-697.0,-4044.0,62678.0,57937.0,도입기
161,(주)광무,29480,2022/12,-34662.0,4591.0,29150.0,-921.0,쇠퇴기
162,(주)구스앤홈,329050,2017/12,,,,,
163,(주)구스앤홈,329050,2018/12,,,,,
164,(주)구스앤홈,329050,2019/12,,,,,
165,(주)구스앤홈,329050,2020/12,,,,,
166,(주)구영테크,53270,2011/12,299.0,-7112.0,6345.0,-469.0,성장기
167,(주)구영테크,53270,2012/12,3401.0,-12929.0,9933.0,404.0,성장기
168,(주)구영테크,53270,2013/12,6156.0,7208.0,-12762.0,599.0,
169,(주)구영테크,53270,2014/12,-1477.0,-476.0,1527.0,-428.0,도입기
170,(주)구영테크,53270,2015/12,9374.0,-4055.0,-892.0,4472.0,성숙기
171,(주)구영테크,53270,2016/12,12369.0,-10099.0,-2372.0,82.0,성숙기
172,(주)구영테크,53270,2017/12,3339.0,-21760.0,23844.0,5033.0,성장기
173,(주)구영테크,53270,2018/12,-2316.0,-14237.0,8738.0,-7837.0,도입기
174,(주)구영테크,53270,2019/12,9761.0,-5660.0,-3378.0,690.0,성숙기
175,(주)구영테크,53270,2020/12,8014.0,-9316.0,5459.0,3830.0,성장기
176,(주)구영테크,53270,2021/12,8874.0,-8015.0,919.0,1868.0,성장기
177,(주)구영테크,53270,2022/12,8019.0,-5929.0,-3829.0,-1698.0,성숙기
178,(주)국보디자인,66620,2011/12,17106.0,-12285.0,-2701.0,2070.0,성숙기
179,(주)국보디자인,66620,2012/12,15836.0,-7158.0,1210.0,9461.0,성장기
180,(주)국보디자인,66620,2013/12,18002.0,-25637.0,1871.0,-5764.0,성장기
181,(주)국보디자인,66620,2014/12,14386.0,-8765.0,-5096.0,525.0,성숙기
182,(주)국보디자인,66620,2015/12,5593.0,-5528.0,6.0,71.0,성장기
183,(주)국보디자인,66620,2016/12,16198.0,-5351.0,-7555.0,3292.0,성숙기
184,(주)국보디자인,66620,2017/12,19977.0,-3705.0,-1826.0,14446.0,성숙기
185,(주)국보디자인,66620,2018/12,199.0,-6824.0,-4402.0,-11027.0,성숙기
186,(주)국보디자인,66620,2019/12,5796.0,-9009.0,-2891.0,-6104.0,성숙기
187,(주)국보디자인,66620,2020/12,30754.0,-6250.0,-5299.0,19206.0,성숙기
188,(주)국보디자인,66620,2021/12,15506.0,-19971.0,-2495.0,-7271.0,성숙기
189,(주)국보디자인,66620,2022/12,28221.0,26056.0,-2630.0,51850.0,
190,(주)국순당,43650,2011/12,7229.0,-10566.0,-4245.0,-7221.0,성숙기
191,(주)국순당,43650,2012/12,8479.0,-10809.0,7112.0,3501.0,성장기
192,(주)국순당,43650,2013/12,6876.0,-7201.0,-1541.0,-2145.0,성숙기
193,(주)국순당,43650,2014/12,5749.0,-3796.0,-771.0,1343.0,성숙기
194,(주)국순당,43650,2015/12,-5215.0,-350.0,3981.0,-856.0,도입기
195,(주)국순당,43650,2016/12,2455.0,-11011.0,-881.0,-9239.0,성숙기
196,(주)국순당,43650,2017/12,18085.0,-3908.0,-881.0,12298.0,성숙기
197,(주)국순당,43650,2018/12,15818.0,-23419.0,-2997.0,-9918.0,성숙기
198,(주)국순당,43650,2019/12,-3808.0,17963.0,-7722.0,6948.0,쇠퇴기
199,(주)국순당,43650,2020/12,12386.0,-2607.0,-5589.0,3152.0,성숙기
200,(주)국순당,43650,2021/12,9260.0,-8851.0,-2882.0,-1251.0,성숙기
201,(주)국순당,43650,2022/12,3553.0,7916.0,-4528.0,7508.0,
202,(주)국영지앤엠,6050,2011/12,2359.0,-18569.0,10469.0,-5739.0,성장기
203,(주)국영지앤엠,6050,2012/12,-7365.0,9456.0,4211.0,6293.0,쇠퇴기
204,(주)국영지앤엠,6050,2013/12,6008.0,-298.0,-275.0,5431.0,성숙기
205,(주)국영지앤엠,6050,2014/12,3236.0,365.0,-4939.0,-1338.0,
206,(주)국영지앤엠,6050,2015/12,647.0,-1748.0,2216.0,1153.0,성장기
207,(주)국영지앤엠,6050,2016/12,-3296.0,-499.0,1500.0,-2268.0,도입기
208,(주)국영지앤엠,6050,2017/12,239.0,-3251.0,155.0,-2912.0,성장기
209,(주)국영지앤엠,6050,2018/12,5052.0,-329.0,-2408.0,2308.0,성숙기
210,(주)국영지앤엠,6050,2019/12,-2377.0,-396.0,2641.0,-132.0,도입기
211,(주)국영지앤엠,6050,2020/12,5498.0,-1615.0,3453.0,7265.0,성장기
212,(주)국영지앤엠,6050,2021/12,-1778.0,-1324.0,-149.0,-3140.0,
213,(주)국영지앤엠,6050,2022/12,-4155.0,-895.0,348.0,-4817.0,도입기
214,(주)국전약품,307750,2018/12,,,,,
215,(주)국전약품,307750,2019/12,,,,,
216,(주)국전약품,307750,2020/12,9460.0,-5133.0,-5597.0,8916.0,성숙기
217,(주)국전약품,307750,2021/12,3042.0,-32579.0,38856.0,9320.0,성장기
218,(주)국전약품,307750,2022/12,-5775.0,-77285.0,85106.0,2046.0,도입기
219,(주)그래디언트,35080,2011/12,2251.0,-173122.0,125125.0,-45746.0,성장기
220,(주)그래디언트,35080,2012/12,-10567.0,52112.0,-48949.0,-7404.0,쇠퇴기
221,(주)그래디언트,35080,2013/12,-6019.0,2522.0,1029.0,-2469.0,쇠퇴기
222,(주)그래디언트,35080,2014/12,-1016.0,13463.0,-12634.0,-188.0,쇠퇴기
223,(주)그래디언트,35080,2015/12,4203.0,-11708.0,7196.0,-310.0,성장기
224,(주)그래디언트,35080,2016/12,-2591.0,10176.0,-7587.0,-1.0,쇠퇴기
225,(주)그래디언트,35080,2017/12,7852.0,-1424.0,-6422.0,5.0,성숙기
226,(주)그래디언트,35080,2018/12,5564.0,2773.0,-7423.0,914.0,
227,(주)그래디언트,35080,2019/12,5968.0,1880.0,-8752.0,-904.0,
228,(주)그래디언트,35080,2020/12,-8607.0,39399.0,-17278.0,13513.0,쇠퇴기
229,(주)그래디언트,35080,2021/12,22963.0,-26962.0,8915.0,-10876.0,성장기
230,(주)그래디언트,35080,2022/12,-68287.0,130937.0,-23011.0,39639.0,쇠퇴기
231,(주)그리티,204020,2011/12,,,,,
232,(주)그리티,204020,2012/12,,,,,
233,(주)그리티,204020,2013/12,,,,,
234,(주)그리티,204020,2014/12,4394.0,-9988.0,5124.0,-470.0,성장기
235,(주)그리티,204020,2015/12,5533.0,-4393.0,-1299.0,-159.0,성숙기
236,(주)그리티,204020,2016/12,4721.0,-3511.0,-1072.0,138.0,성숙기
237,(주)그리티,204020,2017/12,-1546.0,2608.0,-966.0,97.0,쇠퇴기
238,(주)그리티,204020,2018/12,6716.0,-24763.0,17576.0,-471.0,성장기
239,(주)그리티,204020,2019/12,-1030.0,4866.0,-3628.0,207.0,쇠퇴기
240,(주)그리티,204020,2020/12,2620.0,6558.0,-9101.0,76.0,
241,(주)그리티,204020,2021/12,-3860.0,6761.0,-2630.0,271.0,쇠퇴기
242,(주)그리티,204020,2022/12,-2005.0,3621.0,-2204.0,-588.0,쇠퇴기
243,(주)그린플러스,186230,2011/12,,,,,
244,(주)그린플러스,186230,2012/12,,,,,
245,(주)그린플러스,186230,2013/12,,,,,
246,(주)그린플러스,186230,2014/12,,,,,
247,(주)그린플러스,186230,2015/12,,,,,
248,(주)그린플러스,186230,2016/12,,,,,
249,(주)그린플러스,186230,2017/12,,,,,
250,(주)그린플러스,186230,2018/12,2029.0,-4723.0,1635.0,-1059.0,성장기
251,(주)그린플러스,186230,2019/12,-574.0,-1466.0,5967.0,3926.0,도입기
252,(주)그린플러스,186230,2020/12,5821.0,-9740.0,9706.0,5758.0,성장기
253,(주)그린플러스,186230,2021/12,752.0,-5041.0,15718.0,11423.0,성장기
254,(주)그린플러스,186230,2022/12,12031.0,-24750.0,3498.0,-9250.0,성장기
255,(주)극동자동화,272420,2014/12,,,,,
256,(주)극동자동화,272420,2015/12,,,,,
257,(주)극동자동화,272420,2016/12,,,,,
258,(주)극동자동화,272420,2017/12,,,,,
259,(주)글로벌스탠다드테크놀로지,83450,2011/12,3441.0,-8019.0,6259.0,1657.0,성장기
260,(주)글로벌스탠다드테크놀로지,83450,2012/12,2653.0,2709.0,-1842.0,3521.0,
261,(주)글로벌스탠다드테크놀로지,83450,2013/12,1808.0,-1241.0,766.0,1333.0,성장기
262,(주)글로벌스탠다드테크놀로지,83450,2014/12,9680.0,-2949.0,626.0,7357.0,성장기
263,(주)글로벌스탠다드테크놀로지,83450,2015/12,5202.0,-6588.0,-610.0,-1801.0,성숙기
264,(주)글로벌스탠다드테크놀로지,83450,2016/12,-449.0,-2958.0,79.0,-3088.0,도입기
265,(주)글로벌스탠다드테크놀로지,83450,2017/12,15891.0,-11692.0,442.0,3998.0,성장기
266,(주)글로벌스탠다드테크놀로지,83450,2018/12,5220.0,-8950.0,-2579.0,-6338.0,성숙기
267,(주)글로벌스탠다드테크놀로지,83450,2019/12,15030.0,-5336.0,-215.0,9388.0,성숙기
268,(주)글로벌스탠다드테크놀로지,83450,2020/12,19064.0,-5042.0,-3777.0,10212.0,성숙기
269,(주)글로벌스탠다드테크놀로지,83450,2021/12,21091.0,-14476.0,-2460.0,4141.0,성숙기
270,(주)글로벌스탠다드테크놀로지,83450,2022/12,27176.0,-25900.0,-2027.0,-988.0,성숙기
271,(주)금빛,45890,2011/12,4301.0,-2576.0,215.0,1940.0,성장기
272,(주)금빛,45890,2012/12,9473.0,-2290.0,-7774.0,-591.0,성숙기
273,(주)금빛,45890,2013/12,1532.0,-8139.0,7675.0,1004.0,성장기
274,(주)금빛,45890,2014/12,4722.0,-5261.0,-3723.0,-4263.0,성숙기
275,(주)금빛,45890,2015/12,3285.0,-6263.0,2789.0,-188.0,성장기
276,(주)금빛,45890,2016/12,8373.0,-5356.0,-866.0,2153.0,성숙기
277,(주)금빛,45890,2017/12,-509.0,601.0,1202.0,1265.0,쇠퇴기
278,(주)금빛,45890,2018/12,-1758.0,7835.0,-5865.0,210.0,쇠퇴기
279,(주)금빛,45890,2019/12,-13595.0,-6323.0,19412.0,-506.0,도입기
280,(주)금빛,45890,2020/12,-2183.0,-26339.0,27887.0,-635.0,도입기
281,(주)금오하이텍,165270,2011/12,,,,,
282,(주)금오하이텍,165270,2012/12,,,,,
283,(주)금오하이텍,165270,2013/12,,,,,
284,(주)금오하이텍,165270,2014/12,,,,,
285,(주)금오하이텍,165270,2015/12,,,,,
286,(주)금오하이텍,165270,2016/12,,,,,
287,(주)금화피에스시,36190,2011/12,15832.0,-15745.0,-2170.0,-2050.0,성숙기
288,(주)금화피에스시,36190,2012/12,11268.0,-7137.0,-2935.0,1145.0,성숙기
289,(주)금화피에스시,36190,2013/12,9218.0,-12870.0,2416.0,-1255.0,성장기
290,(주)금화피에스시,36190,2014/12,8104.0,1114.0,-5415.0,3872.0,
291,(주)금화피에스시,36190,2015/12,23800.0,-11724.0,-5400.0,6873.0,성숙기
292,(주)금화피에스시,36190,2016/12,30403.0,-20072.0,-5430.0,5070.0,성숙기
293,(주)금화피에스시,36190,2017/12,45455.0,-37437.0,-5380.0,2522.0,성숙기
294,(주)금화피에스시,36190,2018/12,21110.0,-15381.0,-5500.0,208.0,성숙기
295,(주)금화피에스시,36190,2019/12,15348.0,-4322.0,-7955.0,2926.0,성숙기
296,(주)금화피에스시,36190,2020/12,18041.0,-1008.0,-10082.0,5934.0,성숙기
297,(주)금화피에스시,36190,2021/12,12171.0,-8276.0,-7852.0,-3673.0,성숙기
298,(주)금화피에스시,36190,2022/12,4253.0,-22489.0,26996.0,8696.0,성장기
299,(주)기가레인,49080,2013/12,10891.0,-23509.0,32404.0,19787.0,성장기
300,(주)기가레인,49080,2014/12,14427.0,-26623.0,1139.0,-11058.0,성장기
301,(주)기가레인,49080,2015/12,-352.0,-21081.0,25859.0,4427.0,도입기
302,(주)기가레인,49080,2016/12,-3279.0,-14468.0,10634.0,-7106.0,도입기
303,(주)기가레인,49080,2017/12,-3893.0,-10626.0,14348.0,-1254.0,도입기
304,(주)기가레인,49080,2018/12,-9321.0,2263.0,5119.0,-1937.0,쇠퇴기
305,(주)기가레인,49080,2019/12,8307.0,-1696.0,-6233.0,375.0,성숙기
306,(주)기가레인,49080,2020/12,-3158.0,20100.0,9943.0,26858.0,쇠퇴기
307,(주)기가레인,49080,2021/12,7413.0,-3535.0,-12155.0,-8247.0,성숙기
308,(주)기가레인,49080,2022/12,-971.0,-9069.0,1720.0,-8424.0,도입기
309,(주)기산텔레콤,35460,2011/12,504.0,-11862.0,587.0,-10771.0,성장기
310,(주)기산텔레콤,35460,2012/12,7329.0,7947.0,-9373.0,5902.0,
311,(주)기산텔레콤,35460,2013/12,1904.0,-481.0,-2071.0,-649.0,성숙기
312,(주)기산텔레콤,35460,2014/12,2837.0,-988.0,1242.0,3101.0,성장기
313,(주)기산텔레콤,35460,2015/12,6283.0,2327.0,-23.0,8583.0,
314,(주)기산텔레콤,35460,2016/12,-1680.0,-6745.0,-1625.0,-9953.0,
315,(주)기산텔레콤,35460,2017/12,2647.0,39.0,-685.0,1773.0,
316,(주)기산텔레콤,35460,2018/12,-2276.0,-3969.0,-530.0,-6534.0,
317,(주)기산텔레콤,35460,2019/12,5501.0,-1045.0,3041.0,7472.0,성장기
318,(주)기산텔레콤,35460,2020/12,-2584.0,-754.0,869.0,-2535.0,도입기
319,(주)기산텔레콤,35460,2021/12,-479.0,-1194.0,-764.0,-2380.0,
320,(주)기산텔레콤,35460,2022/12,472.0,-4408.0,-114.0,-4146.0,성숙기
321,(주)까스텔바작,308100,2016/12,-7484.0,-21496.0,32501.0,3522.0,도입기
