,회사명,거래소코드,회계년도,영업활동으로인한현금흐름,투자활동으로인한현금흐름,재무활동으로인한현금흐름,현금및현금성자산의증가,기업생애주기
0,(주)DB하이텍,990,2011/12,60749.0,-23348.0,-88776.0,-52752.0,성숙기
1,(주)DB하이텍,990,2012/12,73877.0,-49272.0,-22718.0,-107.0,성숙기
2,(주)DB하이텍,990,2013/12,28381.0,-14426.0,-18090.0,-4695.0,성숙기
3,(주)DB하이텍,990,2014/12,48078.0,-43635.0,1206.0,5147.0,성장기
4,(주)DB하이텍,990,2015/12,152722.0,-12209.0,-71767.0,67764.0,성숙기
5,(주)DB하이텍,990,2016/12,248312.0,-121032.0,-118530.0,7447.0,성숙기
6,(주)DB하이텍,990,2017/12,183124.0,-101904.0,-85791.0,-8085.0,성숙기
7,(주)DB하이텍,990,2018/12,180344.0,-117302.0,-50895.0,11612.0,성숙기
8,(주)DB하이텍,990,2019/12,161078.0,-123955.0,-70941.0,-34329.0,성숙기
9,(주)DB하이텍,990,2020/12,309983.0,-265310.0,-75975.0,-36483.0,성숙기
10,(주)DB하이텍,990,2021/12,393129.0,-252767.0,-4884.0,134724.0,성숙기
11,(주)DB하이텍,990,2022/12,730063.0,-710089.0,-46027.0,-31707.0,성숙기
12,(주)HJ중공업,97230,2011/12,-401788.0,41457.0,94035.0,-262028.0,쇠퇴기
13,(주)HJ중공업,97230,2012/12,-84391.0,39701.0,-67579.0,-122412.0,쇠퇴기
14,(주)HJ중공업,97230,2013/12,-321347.0,-52839.0,237949.0,-141106.0,도입기
15,(주)HJ중공업,97230,2014/12,-238336.0,204078.0,-211347.0,-240066.0,쇠퇴기
16,(주)HJ중공업,97230,2015/12,257547.0,-32960.0,-418692.0,-187486.0,성숙기
17,(주)HJ중공업,97230,2016/12,-36763.0,-85380.0,91239.0,-24183.0,도입기
18,(주)HJ중공업,97230,2017/12,385461.0,198422.0,-572275.0,6621.0,Shake-Out
19,(주)HJ중공업,97230,2018/12,420195.0,-2020.0,-318234.0,91352.0,성숙기
20,(주)HJ중공업,97230,2019/12,155934.0,36099.0,-296104.0,-106569.0,Shake-Out
21,(주)HJ중공업,97230,2020/12,264454.0,73036.0,-245607.0,91459.0,Shake-Out
22,(주)HJ중공업,97230,2021/12,-110633.0,38384.0,-23350.0,-95584.0,쇠퇴기
23,(주)HJ중공업,97230,2022/12,84575.0,-36615.0,-57351.0,-16076.0,성숙기
24,(주)MH에탄올,23150,2011/12,179.0,12547.0,-9638.0,3195.0,Shake-Out
25,(주)MH에탄올,23150,2012/12,-4906.0,1115.0,377.0,-3489.0,쇠퇴기
26,(주)MH에탄올,23150,2013/12,6114.0,-4784.0,-1818.0,109.0,성숙기
27,(주)MH에탄올,23150,2014/12,5159.0,-4570.0,-40343.0,-101.0,성숙기
28,(주)MH에탄올,23150,2015/12,13384.0,2896.0,-13158.0,3152.0,Shake-Out
29,(주)MH에탄올,23150,2016/12,12246.0,1462.0,-15502.0,-1794.0,Shake-Out
30,(주)MH에탄올,23150,2017/12,3337.0,-25460.0,35572.0,13449.0,성장기
31,(주)MH에탄올,23150,2018/12,-11270.0,40276.0,-36918.0,-7911.0,쇠퇴기
32,(주)MH에탄올,23150,2019/12,11369.0,-3854.0,-5343.0,2172.0,성숙기
33,(주)MH에탄올,23150,2020/12,18986.0,-6484.0,-9090.0,3412.0,성숙기
34,(주)MH에탄올,23150,2021/12,26371.0,-2715.0,-9563.0,14093.0,성숙기
35,(주)MH에탄올,23150,2022/12,16477.0,-16818.0,-11300.0,-11640.0,성숙기
36,(주)SH에너지화학,2360,2011/12,5825.0,-5937.0,-2854.0,2561.0,성숙기
37,(주)SH에너지화학,2360,2012/12,-856.0,-1233.0,-1096.0,-3049.0,Shake-Out
38,(주)SH에너지화학,2360,2013/12,5950.0,-1946.0,-690.0,3344.0,성숙기
39,(주)SH에너지화학,2360,2014/12,24749.0,-2050.0,-20288.0,2262.0,성숙기
40,(주)SH에너지화학,2360,2015/12,24631.0,-4985.0,-7799.0,11854.0,성숙기
41,(주)SH에너지화학,2360,2016/12,11686.0,3931.0,-8723.0,6801.0,Shake-Out
42,(주)SH에너지화학,2360,2017/12,14208.0,-1347.0,-6094.0,6668.0,성숙기
43,(주)SH에너지화학,2360,2018/12,5203.0,-4047.0,-4917.0,-3722.0,성숙기
44,(주)SH에너지화학,2360,2019/12,16082.0,-6337.0,1774.0,11406.0,성장기
45,(주)SH에너지화학,2360,2020/12,4214.0,-11976.0,165.0,-7828.0,성장기
46,(주)SH에너지화학,2360,2021/12,-3789.0,-9604.0,-297.0,-13482.0,Shake-Out
47,(주)SH에너지화학,2360,2022/12,-2342.0,-2724.0,2640.0,-2436.0,도입기
48,(주)SIMPAC,9160,2011/12,18427.0,-8704.0,10854.0,20586.0,성장기
49,(주)SIMPAC,9160,2012/12,13157.0,-50743.0,-2363.0,-39810.0,성숙기
50,(주)SIMPAC,9160,2013/12,12061.0,-49796.0,23306.0,-14417.0,성장기
51,(주)SIMPAC,9160,2014/12,34444.0,10539.0,-28130.0,17000.0,Shake-Out
52,(주)SIMPAC,9160,2015/12,10257.0,-15982.0,3951.0,-1587.0,성장기
53,(주)SIMPAC,9160,2016/12,35246.0,-4527.0,-4452.0,26900.0,성숙기
54,(주)SIMPAC,9160,2017/12,-9544.0,-377.0,-10261.0,-21121.0,Shake-Out
55,(주)SIMPAC,9160,2018/12,37360.0,34396.0,10049.0,81695.0,Shake-Out
56,(주)SIMPAC,9160,2019/12,37470.0,-30908.0,9041.0,15400.0,성장기
57,(주)SIMPAC,9160,2020/12,-17043.0,13777.0,3381.0,-4137.0,쇠퇴기
58,(주)SIMPAC,9160,2021/12,63747.0,3090.0,25829.0,94790.0,Shake-Out
59,(주)SIMPAC,9160,2022/12,2972.0,-36962.0,25020.0,-9268.0,성장기
60,(주)SNT에너지,100840,2011/12,-17274.0,874.0,7410.0,-9085.0,쇠퇴기
61,(주)SNT에너지,100840,2012/12,26635.0,-382.0,-1153.0,24928.0,성숙기
62,(주)SNT에너지,100840,2013/12,20129.0,1755.0,-1368.0,20524.0,Shake-Out
63,(주)SNT에너지,100840,2014/12,-24774.0,-127.0,-2125.0,-26893.0,Shake-Out
64,(주)SNT에너지,100840,2015/12,2205.0,-388.0,-9167.0,-7259.0,성숙기
65,(주)SNT에너지,100840,2016/12,35018.0,-6276.0,-3592.0,27086.0,성숙기
66,(주)SNT에너지,100840,2017/12,-5579.0,6228.0,0.0,-1637.0,쇠퇴기
67,(주)SNT에너지,100840,2018/12,14436.0,-6857.0,-4717.0,2394.0,성숙기
68,(주)SNT에너지,100840,2019/12,-40065.0,4716.0,-3125.0,-38536.0,쇠퇴기
69,(주)SNT에너지,100840,2020/12,70341.0,-925.0,-18613.0,46761.0,성숙기
70,(주)SNT에너지,100840,2021/12,29860.0,-1437.0,-9635.0,20863.0,성숙기
71,(주)SNT에너지,100840,2022/12,28910.0,-76750.0,44406.0,9052.0,성장기
72,(주)SNT홀딩스,36530,2011/12,86982.0,-23826.0,-67930.0,-10765.0,성숙기
73,(주)SNT홀딩스,36530,2012/12,57311.0,-42613.0,-58140.0,-39216.0,성숙기
74,(주)SNT홀딩스,36530,2013/12,94174.0,-22586.0,11155.0,82284.0,성장기
75,(주)SNT홀딩스,36530,2014/12,95279.0,-53040.0,-75561.0,-32910.0,성숙기
76,(주)SNT홀딩스,36530,2015/12,120263.0,-47888.0,42865.0,115514.0,성장기
77,(주)SNT홀딩스,36530,2016/12,143866.0,-50765.0,-20649.0,72953.0,성숙기
78,(주)SNT홀딩스,36530,2017/12,104209.0,-87583.0,-31461.0,-18699.0,성숙기
79,(주)SNT홀딩스,36530,2018/12,128943.0,-181259.0,-91314.0,-144496.0,성숙기
80,(주)SNT홀딩스,36530,2019/12,89186.0,27443.0,-10381.0,107078.0,Shake-Out
81,(주)SNT홀딩스,36530,2020/12,261292.0,-173633.0,-88569.0,-11061.0,성숙기
82,(주)SNT홀딩스,36530,2021/12,90010.0,-60675.0,-55542.0,-13677.0,성숙기
83,(주)SNT홀딩스,36530,2022/12,160521.0,-143466.0,-58719.0,-29449.0,성숙기
84,(주)STX,11810,2011/12,55801.0,-738589.0,453660.0,-226639.0,성장기
85,(주)STX,11810,2012/12,250636.0,-546582.0,373696.0,72980.0,성장기
86,(주)STX,11810,2013/12,130779.0,-28285.0,-343552.0,-240654.0,성숙기
87,(주)STX,11810,2014/12,-76097.0,44980.0,77015.0,46135.0,쇠퇴기
88,(주)STX,11810,2015/12,-15950.0,42142.0,-61762.0,-34277.0,쇠퇴기
89,(주)STX,11810,2016/12,57833.0,53174.0,-140896.0,-29313.0,Shake-Out
90,(주)STX,11810,2017/12,100295.0,47311.0,-96231.0,47812.0,Shake-Out
91,(주)STX,11810,2018/12,-48114.0,24797.0,-28778.0,-51225.0,쇠퇴기
92,(주)STX,11810,2019/12,528.0,-26727.0,21637.0,-4254.0,성장기
93,(주)STX,11810,2020/12,57915.0,-12083.0,-57741.0,-13905.0,성숙기
94,(주)STX,11810,2021/12,-12528.0,1726.0,2746.0,-6524.0,쇠퇴기
95,(주)STX,11810,2022/12,-84572.0,-16846.0,99770.0,-863.0,도입기
96,(주)TCC스틸,2710,2011/12,-10246.0,-33632.0,37294.0,-7446.0,도입기
97,(주)TCC스틸,2710,2012/12,-4610.0,-43257.0,58746.0,10460.0,도입기
98,(주)TCC스틸,2710,2013/12,-29220.0,12244.0,15087.0,-1970.0,쇠퇴기
99,(주)TCC스틸,2710,2014/12,-21440.0,4310.0,9083.0,-7949.0,쇠퇴기
100,(주)TCC스틸,2710,2015/12,30048.0,21986.0,-47691.0,4561.0,Shake-Out
101,(주)TCC스틸,2710,2016/12,-35273.0,87996.0,-54305.0,-1510.0,쇠퇴기
102,(주)TCC스틸,2710,2017/12,-1169.0,272.0,998.0,-246.0,쇠퇴기
103,(주)TCC스틸,2710,2018/12,21492.0,-637.0,-6479.0,14580.0,성숙기
104,(주)TCC스틸,2710,2019/12,-6747.0,-11937.0,10083.0,-8278.0,도입기
105,(주)TCC스틸,2710,2020/12,-5592.0,-4691.0,8170.0,-1071.0,도입기
106,(주)TCC스틸,2710,2021/12,7631.0,27690.0,-7758.0,27839.0,Shake-Out
107,(주)TCC스틸,2710,2022/12,-12038.0,-64578.0,67933.0,-9147.0,도입기
108,(주)강원랜드,35250,2011/12,417828.0,-187764.0,-218788.0,11276.0,성숙기
109,(주)강원랜드,35250,2012/12,446540.0,-216999.0,-194378.0,35098.0,성숙기
110,(주)강원랜드,35250,2013/12,424407.0,-193316.0,-152768.0,78302.0,성숙기
111,(주)강원랜드,35250,2014/12,510413.0,-427373.0,-147999.0,-64948.0,성숙기
112,(주)강원랜드,35250,2015/12,574982.0,-398949.0,-172328.0,3723.0,성숙기
113,(주)강원랜드,35250,2016/12,596487.0,-411462.0,-197744.0,-12720.0,성숙기
114,(주)강원랜드,35250,2017/12,463050.0,-250223.0,-200252.0,12575.0,성숙기
115,(주)강원랜드,35250,2018/12,363919.0,-202048.0,-202354.0,-56719.0,성숙기
116,(주)강원랜드,35250,2019/12,407869.0,-211309.0,-184754.0,11811.0,성숙기
117,(주)강원랜드,35250,2020/12,-655676.0,844645.0,-183581.0,5388.0,쇠퇴기
118,(주)강원랜드,35250,2021/12,210874.0,-73863.0,3335.0,140346.0,성장기
119,(주)강원랜드,35250,2022/12,420172.0,-524207.0,-1304.0,-105339.0,성숙기
120,(주)갤럭시아에스엠,11420,2011/12,5951.0,382.0,796.0,7131.0,Shake-Out
121,(주)갤럭시아에스엠,11420,2012/12,2801.0,-5044.0,1396.0,-893.0,성장기
122,(주)갤럭시아에스엠,11420,2013/12,4527.0,-9658.0,445.0,-4696.0,성장기
123,(주)갤럭시아에스엠,11420,2014/12,-70.0,-458.0,-150.0,-680.0,Shake-Out
124,(주)갤럭시아에스엠,11420,2015/12,2452.0,-3398.0,20350.0,19407.0,성장기
125,(주)갤럭시아에스엠,11420,2016/12,-1196.0,-559.0,-959.0,-2704.0,Shake-Out
126,(주)갤럭시아에스엠,11420,2017/12,-7389.0,-1969.0,0.0,-9453.0,도입기
127,(주)갤럭시아에스엠,11420,2018/12,-2810.0,1069.0,0.0,-1779.0,쇠퇴기
128,(주)갤럭시아에스엠,11420,2019/12,904.0,996.0,-2068.0,-493.0,Shake-Out
129,(주)갤럭시아에스엠,11420,2020/12,2869.0,-3680.0,-1498.0,-2312.0,성숙기
130,(주)갤럭시아에스엠,11420,2021/12,1612.0,-1256.0,-1636.0,-1275.0,성숙기
131,(주)갤럭시아에스엠,11420,2022/12,872.0,-19339.0,15205.0,-3256.0,성장기
132,(주)경농,2100,2011/12,14163.0,-9445.0,-23134.0,-18439.0,성숙기
133,(주)경농,2100,2012/12,8797.0,-6775.0,6494.0,8467.0,성장기
134,(주)경농,2100,2013/12,18563.0,-1125.0,-27231.0,-9939.0,성숙기
135,(주)경농,2100,2014/12,14707.0,-16253.0,7251.0,5680.0,성장기
136,(주)경농,2100,2015/12,-9854.0,-14265.0,23083.0,-926.0,도입기
137,(주)경농,2100,2016/12,15996.0,-14092.0,-7381.0,-5436.0,성숙기
138,(주)경농,2100,2017/12,15815.0,-12829.0,894.0,3472.0,성장기
139,(주)경농,2100,2018/12,10607.0,-12754.0,1603.0,-556.0,성장기
140,(주)경농,2100,2019/12,-1020.0,6298.0,-6079.0,-437.0,쇠퇴기
141,(주)경농,2100,2020/12,15868.0,6834.0,-20880.0,1475.0,Shake-Out
142,(주)경농,2100,2021/12,10816.0,-5751.0,7383.0,13029.0,성장기
143,(주)경농,2100,2022/12,14420.0,-10911.0,12875.0,16155.0,성장기
144,(주)경동나비엔,9450,2011/12,15494.0,-19735.0,437.0,-3804.0,성장기
145,(주)경동나비엔,9450,2012/12,27649.0,-29096.0,9446.0,7998.0,성장기
146,(주)경동나비엔,9450,2013/12,20913.0,-67413.0,22497.0,-24003.0,성장기
147,(주)경동나비엔,9450,2014/12,-13266.0,-38149.0,50436.0,2759.0,도입기
148,(주)경동나비엔,9450,2015/12,43720.0,-7239.0,-37990.0,-1509.0,성숙기
149,(주)경동나비엔,9450,2016/12,61333.0,-22070.0,-35032.0,4231.0,성숙기
150,(주)경동나비엔,9450,2017/12,20112.0,-40198.0,26540.0,6454.0,성장기
151,(주)경동나비엔,9450,2018/12,-14286.0,-44716.0,56483.0,-2519.0,도입기
152,(주)경동나비엔,9450,2019/12,78555.0,-51466.0,-33521.0,-5023.0,성숙기
153,(주)경동나비엔,9450,2020/12,57625.0,-58865.0,18661.0,16013.0,성장기
154,(주)경동나비엔,9450,2021/12,80669.0,-12550.0,-63079.0,7166.0,성숙기
155,(주)경동나비엔,9450,2022/12,9346.0,-56546.0,79209.0,33294.0,성장기
156,(주)경동도시가스,267290,2017/12,19372.0,-54219.0,-857.0,-35704.0,성숙기
157,(주)경동도시가스,267290,2018/12,120705.0,-58534.0,-4857.0,57314.0,성숙기
158,(주)경동도시가스,267290,2019/12,33973.0,-46540.0,-6187.0,-18754.0,성숙기
159,(주)경동도시가스,267290,2020/12,314.0,-24925.0,-9978.0,-34589.0,성숙기
160,(주)경동도시가스,267290,2021/12,138737.0,-36584.0,-6860.0,95293.0,성숙기
161,(주)경동도시가스,267290,2022/12,52603.0,-114096.0,-7370.0,-68863.0,성숙기
162,(주)경동인베스트,12320,2011/12,88589.0,-63154.0,-15653.0,14672.0,성숙기
163,(주)경동인베스트,12320,2012/12,150571.0,-60093.0,-9221.0,81257.0,성숙기
164,(주)경동인베스트,12320,2013/12,69234.0,-38216.0,-4607.0,26411.0,성숙기
165,(주)경동인베스트,12320,2014/12,20818.0,-36930.0,3546.0,-12565.0,성장기
166,(주)경동인베스트,12320,2015/12,-50279.0,-128436.0,47601.0,-131114.0,도입기
167,(주)경동인베스트,12320,2016/12,26876.0,-25524.0,-5663.0,-4311.0,성숙기
168,(주)경동인베스트,12320,2017/12,60158.0,-20173.0,-6304.0,-61788.0,성숙기
169,(주)경동인베스트,12320,2018/12,12514.0,35768.0,-46093.0,2189.0,Shake-Out
170,(주)경동인베스트,12320,2019/12,32391.0,-8562.0,-21627.0,2202.0,성숙기
171,(주)경동인베스트,12320,2020/12,18458.0,4845.0,-26563.0,-3261.0,Shake-Out
172,(주)경동인베스트,12320,2021/12,25396.0,-8403.0,-20191.0,-3198.0,성숙기
173,(주)경동인베스트,12320,2022/12,27231.0,-19276.0,-13440.0,-4819.0,성숙기
174,(주)경방,50,2011/12,-14647.0,-26322.0,35048.0,-6153.0,도입기
175,(주)경방,50,2012/12,17789.0,-27698.0,8478.0,-1460.0,성장기
176,(주)경방,50,2013/12,51154.0,-3280.0,-48062.0,-361.0,성숙기
177,(주)경방,50,2014/12,23819.0,-33885.0,7248.0,-2728.0,성장기
178,(주)경방,50,2015/12,39921.0,-36714.0,-4572.0,-1421.0,성숙기
179,(주)경방,50,2016/12,67981.0,-13676.0,-53644.0,713.0,성숙기
180,(주)경방,50,2017/12,57867.0,-19767.0,-36110.0,1956.0,성숙기
181,(주)경방,50,2018/12,12094.0,-25720.0,10321.0,-3266.0,성장기
182,(주)경방,50,2019/12,66875.0,-45097.0,-14957.0,6788.0,성숙기
183,(주)경방,50,2020/12,33636.0,88337.0,-95711.0,26541.0,Shake-Out
184,(주)경방,50,2021/12,20910.0,-52177.0,2603.0,-26734.0,성장기
185,(주)경방,50,2022/12,29255.0,-16134.0,-7054.0,7815.0,성숙기
186,(주)경보제약,214390,2011/12,,,,,Shake-Out
187,(주)경보제약,214390,2012/12,,,,,Shake-Out
188,(주)경보제약,214390,2013/12,21629.0,-8785.0,-9122.0,3514.0,성숙기
189,(주)경보제약,214390,2014/12,16042.0,-18459.0,4506.0,2018.0,성장기
190,(주)경보제약,214390,2015/12,4240.0,-27782.0,20773.0,-2548.0,성장기
191,(주)경보제약,214390,2016/12,25329.0,-20159.0,-4820.0,176.0,성숙기
192,(주)경보제약,214390,2017/12,25805.0,-6396.0,-16842.0,1823.0,성숙기
193,(주)경보제약,214390,2018/12,-1138.0,-8195.0,7819.0,-1418.0,도입기
194,(주)경보제약,214390,2019/12,23668.0,-28128.0,6111.0,1783.0,성장기
195,(주)경보제약,214390,2020/12,20795.0,-19678.0,4418.0,4670.0,성장기
196,(주)경보제약,214390,2021/12,17968.0,-16174.0,-9222.0,-7149.0,성숙기
197,(주)경보제약,214390,2022/12,10127.0,-14877.0,6589.0,2058.0,성장기
198,(주)경인양행,12610,2011/12,9840.0,-9877.0,-5766.0,-5796.0,성숙기
199,(주)경인양행,12610,2012/12,20802.0,-5059.0,-11509.0,4070.0,성숙기
200,(주)경인양행,12610,2013/12,1047.0,-3527.0,1806.0,-737.0,성장기
201,(주)경인양행,12610,2014/12,18369.0,-12202.0,-2721.0,3787.0,성숙기
202,(주)경인양행,12610,2015/12,5445.0,-10081.0,5508.0,1286.0,성장기
203,(주)경인양행,12610,2016/12,19014.0,-7033.0,-7321.0,4534.0,성숙기
204,(주)경인양행,12610,2017/12,5323.0,-25435.0,21934.0,651.0,성장기
205,(주)경인양행,12610,2018/12,1873.0,-31672.0,31498.0,1489.0,성장기
206,(주)경인양행,12610,2019/12,6768.0,-46298.0,42426.0,3006.0,성장기
207,(주)경인양행,12610,2020/12,54552.0,-40619.0,39943.0,53091.0,성장기
208,(주)경인양행,12610,2021/12,9231.0,-30301.0,24824.0,4652.0,성장기
209,(주)경인양행,12610,2022/12,21197.0,-49102.0,-31868.0,-59873.0,성숙기
210,(주)광명전기,17040,2011/12,1765.0,-1506.0,4339.0,4592.0,성장기
211,(주)광명전기,17040,2012/12,3436.0,-1025.0,3121.0,5378.0,성장기
212,(주)광명전기,17040,2013/12,3129.0,374.0,-10142.0,-6651.0,Shake-Out
213,(주)광명전기,17040,2014/12,11464.0,-7261.0,-1734.0,2782.0,성숙기
214,(주)광명전기,17040,2015/12,18501.0,2326.0,-2420.0,19384.0,Shake-Out
215,(주)광명전기,17040,2016/12,4503.0,-35163.0,23002.0,-6868.0,성장기
216,(주)광명전기,17040,2017/12,6647.0,-8947.0,5450.0,848.0,성장기
217,(주)광명전기,17040,2018/12,-3816.0,-2978.0,1451.0,-4038.0,도입기
218,(주)광명전기,17040,2019/12,20496.0,-24505.0,2510.0,-1526.0,성장기
219,(주)광명전기,17040,2020/12,5270.0,-2589.0,329.0,2751.0,성장기
220,(주)광명전기,17040,2021/12,-2536.0,9405.0,-6882.0,356.0,쇠퇴기
221,(주)광명전기,17040,2022/12,-922.0,-11155.0,-5579.0,-17586.0,Shake-Out
222,(주)광주신세계,37710,2011/12,58008.0,-54059.0,-2000.0,1949.0,성숙기
223,(주)광주신세계,37710,2012/12,56320.0,-43652.0,-2000.0,10668.0,성숙기
224,(주)광주신세계,37710,2013/12,57337.0,-274884.0,178013.0,-39534.0,성장기
225,(주)광주신세계,37710,2014/12,50218.0,-5468.0,-46400.0,-1650.0,성숙기
226,(주)광주신세계,37710,2015/12,52123.0,-5629.0,-37800.0,8694.0,성숙기
227,(주)광주신세계,37710,2016/12,50123.0,-9173.0,-51100.0,-10150.0,성숙기
228,(주)광주신세계,37710,2017/12,51295.0,-3588.0,-47300.0,407.0,성숙기
229,(주)광주신세계,37710,2018/12,53869.0,-659.0,-7600.0,45610.0,성숙기
230,(주)광주신세계,37710,2019/12,74341.0,-55381.0,-6455.0,12505.0,성숙기
231,(주)광주신세계,37710,2020/12,50700.0,-19335.0,-5689.0,25676.0,성숙기
232,(주)광주신세계,37710,2021/12,77532.0,12311.0,-5670.0,84173.0,Shake-Out
233,(주)광주신세계,37710,2022/12,68462.0,-31613.0,-14053.0,22795.0,성숙기
234,(주)국동,5320,2011/12,-963.0,-563.0,1250.0,1683.0,도입기
235,(주)국동,5320,2012/12,4976.0,-802.0,-3698.0,-416.0,성숙기
236,(주)국동,5320,2013/12,-2406.0,-1009.0,44.0,-935.0,도입기
237,(주)국동,5320,2014/12,-13.0,-4424.0,9357.0,5740.0,도입기
238,(주)국동,5320,2015/12,3908.0,-3400.0,1703.0,2791.0,성장기
239,(주)국동,5320,2016/12,748.0,-15941.0,17156.0,1820.0,성장기
240,(주)국동,5320,2017/12,-6828.0,-4410.0,3011.0,-8528.0,도입기
241,(주)국동,5320,2018/12,-3945.0,1472.0,791.0,-1628.0,쇠퇴기
242,(주)국동,5320,2019/12,3901.0,-23961.0,24264.0,4119.0,성장기
243,(주)국동,5320,2020/12,25979.0,4858.0,30405.0,62380.0,Shake-Out
244,(주)국동,5320,2021/12,-25317.0,-7110.0,-25636.0,-57623.0,Shake-Out
245,(주)국동,5320,2022/12,10065.0,-7616.0,7845.0,11039.0,성장기
246,(주)국보,1140,2011/12,3250.0,962.0,-3806.0,409.0,Shake-Out
247,(주)국보,1140,2012/12,-3614.0,-1274.0,5433.0,535.0,도입기
248,(주)국보,1140,2013/12,2810.0,-3657.0,224.0,-631.0,성장기
249,(주)국보,1140,2014/12,-238.0,604.0,-315.0,52.0,쇠퇴기
250,(주)국보,1140,2015/12,-837.0,3057.0,-2425.0,-201.0,쇠퇴기
251,(주)국보,1140,2016/12,507.0,195.0,-812.0,-109.0,Shake-Out
252,(주)국보,1140,2017/12,-3104.0,-532.0,4309.0,664.0,도입기
253,(주)국보,1140,2018/12,-6078.0,20673.0,-15205.0,-615.0,쇠퇴기
254,(주)국보,1140,2019/12,-9900.0,-2964.0,17704.0,5198.0,도입기
255,(주)국보,1140,2020/12,-10627.0,-3744.0,9611.0,-4761.0,도입기
256,(주)국보,1140,2021/12,2033.0,-19210.0,22781.0,5604.0,성장기
257,(주)국보,1140,2022/12,1456.0,-16851.0,17536.0,2142.0,성장기
258,(주)금양,1570,2011/12,-688.0,-12571.0,12240.0,-6.0,도입기
259,(주)금양,1570,2012/12,3603.0,-2043.0,4279.0,4532.0,성장기
260,(주)금양,1570,2013/12,-16907.0,-5429.0,15684.0,-6454.0,도입기
261,(주)금양,1570,2014/12,34151.0,-3644.0,-13375.0,18018.0,성숙기
262,(주)금양,1570,2015/12,7307.0,-14192.0,1783.0,-3981.0,성장기
263,(주)금양,1570,2016/12,8032.0,-25423.0,11572.0,-7789.0,성장기
264,(주)금양,1570,2017/12,-22124.0,36104.0,-13474.0,-2640.0,쇠퇴기
265,(주)금양,1570,2018/12,17366.0,-11961.0,3045.0,7823.0,성장기
266,(주)금양,1570,2019/12,-599.0,-8907.0,15341.0,6812.0,도입기
267,(주)금양,1570,2020/12,-508.0,-3292.0,-2121.0,-5809.0,Shake-Out
268,(주)금양,1570,2021/12,-39808.0,-13099.0,55845.0,12583.0,도입기
269,(주)금양,1570,2022/12,45999.0,-69233.0,10955.0,-16696.0,성장기
270,(주)금호에이치티,214330,2011/12,,,,,Shake-Out
271,(주)금호에이치티,214330,2012/12,,,,,Shake-Out
272,(주)금호에이치티,214330,2013/12,8289.0,-5334.0,2298.0,5264.0,성장기
273,(주)금호에이치티,214330,2014/12,-5732.0,-9278.0,9363.0,-5615.0,도입기
274,(주)금호에이치티,214330,2015/12,9869.0,-11723.0,2224.0,373.0,성장기
275,(주)금호에이치티,214330,2016/12,23468.0,-36389.0,16826.0,3906.0,성장기
276,(주)금호에이치티,214330,2017/12,14172.0,-2283.0,-9103.0,2563.0,성숙기
277,(주)금호에이치티,214330,2018/12,1470.0,-28173.0,62822.0,36364.0,성장기
278,(주)금호에이치티,214330,2019/12,7215.0,-60794.0,74289.0,20752.0,성장기
279,(주)금호에이치티,214330,2020/12,14754.0,-30117.0,14155.0,-1259.0,성장기
280,(주)금호에이치티,214330,2021/12,4894.0,19796.0,-7675.0,19053.0,Shake-Out
281,(주)금호에이치티,214330,2022/12,13299.0,-16572.0,-10412.0,-13928.0,성숙기
282,(주)까뮤이앤씨,13700,2011/12,-20322.0,-1.0,36140.0,15817.0,도입기
283,(주)까뮤이앤씨,13700,2012/12,3106.0,813.0,-16683.0,-12764.0,Shake-Out
284,(주)까뮤이앤씨,13700,2013/12,-10254.0,26180.0,-16323.0,-397.0,쇠퇴기
285,(주)까뮤이앤씨,13700,2014/12,12949.0,55871.0,-67275.0,1546.0,Shake-Out
286,(주)까뮤이앤씨,13700,2015/12,7870.0,4628.0,-13646.0,-1147.0,Shake-Out
287,(주)까뮤이앤씨,13700,2016/12,-9739.0,-4019.0,10665.0,-3094.0,도입기
288,(주)까뮤이앤씨,13700,2017/12,8151.0,6319.0,-9120.0,5350.0,Shake-Out
289,(주)까뮤이앤씨,13700,2018/12,-6808.0,-2770.0,7597.0,-1981.0,도입기
290,(주)까뮤이앤씨,13700,2019/12,7628.0,772.0,6479.0,14878.0,Shake-Out
291,(주)까뮤이앤씨,13700,2020/12,-22022.0,3321.0,4636.0,-14065.0,쇠퇴기
292,(주)까뮤이앤씨,13700,2021/12,-2668.0,4199.0,-1679.0,-149.0,쇠퇴기
293,(주)까뮤이앤씨,13700,2022/12,-12329.0,3118.0,9779.0,568.0,쇠퇴기
294,(주)나이스홀딩스,34310,2011/12,36348.0,-35618.0,-18635.0,-17905.0,성숙기
295,(주)나이스홀딩스,34310,2012/12,37150.0,-42592.0,-9727.0,-15169.0,성숙기
296,(주)나이스홀딩스,34310,2013/12,94246.0,-36164.0,-13700.0,44381.0,성숙기
297,(주)나이스홀딩스,34310,2014/12,145729.0,-99618.0,2600.0,48711.0,성장기
298,(주)나이스홀딩스,34310,2015/12,86626.0,-191995.0,85643.0,-19470.0,성장기
299,(주)나이스홀딩스,34310,2016/12,139624.0,-25311.0,-349.0,115360.0,성숙기
300,(주)나이스홀딩스,34310,2017/12,128929.0,-24187.0,41396.0,144031.0,성장기
301,(주)나이스홀딩스,34310,2018/12,248439.0,-264411.0,27157.0,10263.0,성장기
302,(주)나이스홀딩스,34310,2019/12,261019.0,-353962.0,157336.0,60249.0,성장기
